"","Series 1","Series 2","Series 3","Series 4","Series 5","Series 6","Series 7","Series 8","Series 9","Series 10","Series 11","Series 12","Series 13","Series 14","Series 15","Series 16","Series 17","Series 18","Series 19","Series 20","Series 21","Series 22","Series 23","Series 24","Series 25","Series 26","Series 27","Series 28","Series 29","Series 30","Series 31","Series 32","Series 33","Series 34","Series 35","Series 36","Series 37","Series 38","Series 39","Series 40","Series 41","Series 42","Series 43","Series 44","Series 45","Series 46","Series 47","Series 48","Series 49","Series 50","Series 51","Series 52","Series 53","Series 54","Series 55","Series 56","Series 57","Series 58","Series 59","Series 60","Series 61","Series 62","Series 63","Series 64","Series 65","Series 66","Series 67","Series 68","Series 69","Series 70","Series 71","Series 72","Series 73","Series 74","Series 75","Series 76","Series 77","Series 78","Series 79","Series 80","Series 81","Series 82","Series 83","Series 84","Series 85","Series 86","Series 87","Series 88","Series 89","Series 90","Series 91","Series 92","Series 93","Series 94","Series 95","Series 96","Series 97","Series 98","Series 99","Series 100"
"25",-72730.9221180506,-2686.42803141029,37525.8033888784,85.518655445545,-1381.97523324491,-1693.46425821785,-8560.04205061879,14151.7018568256,2320.13839194363,877.819580919351,-336.187627521078,-293.442503762641,-197.321640567508,62.2750731947812,305.121407202071,-1909.67737349988,843.977446664109,-717.201474636901,-72.0139211932389,1307.82807126041,33539.4301339029,637.810035802559,1293.93536464029,-727.9315088789,-1946.85296570262,1131.91699815814,-3483.91977905196,189.086697196841,-2520.33147740946,877.937844481031,944.429012231018,462.086735124637,-733.68452479093,-7994.22766219368,3303.5997810328,-3479.57473082277,1205.64079194209,-111.313389608258,5673.50932526021,-2344.54251104514,1327.88332404693,-1169.36785065677,-2184.00679066729,-688.299663256446,239.530804266542,1140.6641425345,-19562.1776881224,781.882378214304,899.549290824985,206.149732648929,2627.497069027,596.185837925843,709.407185705823,1794.46214632885,938.585671958833,1381.88305632981,333.111170124082,417.296587982578,1206.39090222116,-1408.73391858022,785.782927358862,-635.062013926664,-170.752921479898,-1031.50199838962,198.573859936317,1190.48034682062,2507.59635024366,2892.11082831223,6407.02624516268,-968.111059520822,1824.67995483199,-488.516833973828,-2839.99577477259,2742.97516844924,277.508511863491,-3098.34598684107,1405.5523610703,2956.53275902733,-477.959782303474,-4999.89155795754,-213.989407564111,-570.090627311227,-4517.46139381802,-3346.8866676097,1260.69968748646,859.662653727684,-4883.08436443873,-748.327187447925,32505.4458108785,4196.99979598037,5087.59784669746,224.237238694641,1823.18686508583,-4105.77141131392,2846.7485598846,4501.25898153448,-10806.241094707,153.37692592313,2312.92998640986,501.545864622456
"26",-74535.6025106726,-3620.88687576183,39271.8318878447,297.154967741627,-748.000988187953,-2090.77103360569,-8605.92465727835,14127.6094100821,2443.54210899301,574.834239320387,-650.417608297378,-495.671625664423,-400.691377625082,-405.752131390999,4982.55581332487,-2708.56438328955,618.090686510856,-604.245228636317,-601.122945662888,456.377329499424,33235.1551351775,944.750788429628,1433.73735067856,-1767.72474796751,-2431.87393065804,878.037999361807,-3556.65635626208,2252.73975350776,-2438.76797894656,318.733046822892,1064.78744995127,-79.6492983493044,1175.51314220136,-8405.52772017447,3422.69023872868,-3499.0287262105,2243.57166835902,476.933201765023,6238.70552600933,-2280.16278407441,473.831102265647,22.5036768621053,-2033.48682130691,-979.104330733842,767.857704859703,1700.21525849778,-22282.9539565199,434.26640626446,-798.11147889892,-51.7334096866374,2788.18325107087,776.011751372785,1181.84836498357,-1139.10303787502,835.523917868603,1061.89251037884,94.7813033051417,912.479200682835,549.951554990206,-841.267732824554,-4225.67215934693,-46.7478553554505,-253.925850767507,-1667.03477658498,2323.82322090993,1042.89492800745,3054.78724287431,2770.44585756645,7154.31178726693,-549.982344536821,2461.5410348337,899.900758427607,-3557.2306951429,4952.48811941577,473.863338165129,-3420.44340183398,1195.18471759941,1986.13482403775,107.830739495922,-3879.63407735404,-214.513292890289,1642.10767362365,-413.565500118832,-5351.72549435424,3067.9012290565,1337.83008451203,-4256.41301019733,-939.053500681128,33455.4827422851,4283.07525238201,5243.02356052066,345.617777046337,2226.80859503541,-4936.20416689705,3387.25319192273,3499.73638942133,-8160.53370871032,212.425089357247,1676.74446206428,-877.245987967663
"27",-78369.8102283668,-1187.22840913613,40298.4403035854,-263.34149928022,-522.600218053487,-3209.04214176897,-9290.75842986613,14665.9087582192,2464.47745815714,810.973050234299,-771.744642529093,-457.164217743576,-303.714138702837,30.8571272184814,1240.56627414473,-2655.7048288077,542.259065455906,-714.229121550315,-494.266348356244,679.317853896849,35466.3060422118,1083.45058646436,1483.90074339212,-1339.82992027727,-2154.36816425014,711.018013073817,-3394.7497963358,300.435398377401,-2890.18965937683,663.344705712893,705.966744137011,63.9984090141029,309.920204313588,-8529.47755519768,3704.8341736492,-2211.63269471805,1145.00008917403,134.824787030845,5863.9518928323,-2586.25592983459,732.444203734846,-643.427479688162,-2680.96581439859,-1333.64449465402,1356.55425147921,1073.34441485324,-22733.7079803499,727.809613223518,-2028.68560171228,759.084382801311,2384.52027508145,595.622108684291,642.158845251977,1112.94757758519,822.436184092386,998.931093612613,552.963577638604,1633.4254159259,454.85837699992,-885.62656294787,1723.31904371465,-170.118441060035,-425.005387042737,-1415.21530366671,3109.42337455301,971.745959989727,3023.14799512677,2576.08054910966,5989.31619491611,-753.393214103595,1628.33414171601,1395.61895418192,-3546.23695345984,3679.75646355019,560.066877134662,-3417.81609444143,1520.98550643111,1589.64017444442,-180.487596444118,-3452.78342558289,-516.910527806427,-428.952503082322,-3916.6026617751,-6311.92369689178,913.66199301409,1083.95684031807,-5005.07200424183,-1345.21851529895,34449.446190847,5064.19153600644,3982.60798982153,251.026934500657,1991.62701020062,-6288.67830979088,3350.11018959348,3053.73883332955,-10974.7294111297,211.326468348133,2500.48245304525,104.011700735026
"28",-80357.5806105496,-2151.82459518849,41148.6087611676,60.5298313386093,-474.618172591789,-2283.01975996179,-9824.04664176735,15296.7103712319,2726.27508375455,476.761155626029,-600.199704276803,-178.195029382971,-179.576764992721,-267.069913796978,3106.96086380354,-3150.89155192578,727.362443106376,-921.523192860723,-547.850743595993,507.888187180015,36584.1907270116,358.938097449792,1617.16844054191,-1236.10314989591,-1449.25569182754,878.150370778985,-3558.08570436382,663.448767544644,-1731.2012471936,523.307401102815,1287.16953169394,644.088063475344,-468.202578155266,-9387.54931844023,3830.24599460234,-2489.90134187878,1602.15333943746,-124.544875749029,5624.38439848587,-2689.39620436854,432.737952481856,-1160.72258590001,-2364.81410151304,-1699.0091033126,554.691074187457,1546.15204583817,-23399.268524241,665.522608609357,-2696.63736266683,647.797194457089,2937.98459307854,620.654654552102,863.029384503749,-567.258714739871,1002.44918855664,664.68203312205,366.297665240084,1471.88831783621,785.016126886811,-1540.76255749576,-871.225289023671,-11.6215596057989,-596.229110737883,-1240.39149471633,210.095468598645,1205.11465483473,3287.45810802564,2459.90750786185,6457.89669875735,-725.232047162313,1948.57734579315,-1410.46416695374,-3993.98526516647,4225.61104225559,658.65474327697,-2626.3029483458,1263.89584870296,4496.52616057497,-400.837257827552,-2061.94983626697,-665.028059815973,-1658.16257608969,1905.99622800491,-4287.1452956894,1803.96734529525,728.551204108624,-4396.93315620568,-1413.3401482861,35802.9571294139,5217.40552397081,5033.42814064887,237.747367800578,1957.967812435,-3971.67915373952,3579.80775614962,4188.01231741047,-8910.96013504622,775.74982661393,2296.96953035864,-1393.56735928343
"29",-83811.6464082391,-2837.6602562417,42537.4051431162,21.593169049985,-1069.47133004785,-3770.78039032269,-9458.87942869218,15183.8176654216,2859.9221219869,771.175854274336,-535.358734748894,-599.245261981924,-306.523443173678,830.239045470508,848.377461404257,-1909.61569252168,1195.14409732189,-120.013684417238,-335.120494480515,840.595797718624,37299.6712691639,654.930222807524,1217.58635504564,7.13518439180261,-2121.10728190851,1014.34861872243,-3407.75584872382,1835.66729103573,-2182.79670273595,735.358918059162,824.648994181436,96.829601138293,-1084.91291616202,-9378.56198300438,3714.26190106407,-1826.61757860538,936.08081727723,-212.144503606606,5906.04040204671,-2182.41064405071,1261.71390685171,384.647846750131,-2704.74299821571,-1334.22662518084,625.845196264941,1574.09081866936,-26872.7124928366,195.687817717411,-1535.22129267752,-89.309901872252,2334.54906469571,532.124775204602,1019.2861818723,476.872518233994,878.789985127855,1013.81951610615,743.131763432865,2073.35959003565,516.34950584519,-1143.08473084536,-1661.93428067837,-65.4209798756002,-472.381327756878,-1540.20339526148,4164.83846062791,1229.30789781972,3187.14478077369,2831.39016117235,7564.23420636486,-651.323256107611,1228.5359485357,219.18231160068,-3527.44919993727,4581.75187239485,1034.82546080239,-3067.88442093229,1467.31603925574,2928.61036261497,-164.096433154232,-3144.00703274629,-563.333616124163,-277.546488164999,-1717.62803543996,-5493.79272465552,2463.00897055708,1093.62676394809,-4467.43554888964,-1040.99177722752,36367.1600755361,4823.06311104255,5210.43295601951,356.317990444963,1894.32760176362,-5244.13953612641,2940.69782170056,4164.10264341037,-10512.7999550327,-98.3415344628612,1845.51509523218,1453.77793460134
"30",-86194.5572599802,-2740.15178506687,43818.0723166731,185.993717212547,-519.750448909014,-2908.31028565244,-9451.35701281421,16020.8292316655,4687.31980643827,509.322683826487,-525.070889208299,-451.445433092229,-259.903566934908,-214.02756765068,2546.10479158379,-2162.09943806547,1168.84895478697,-979.591757747116,-899.719033459072,295.2485067922,40004.544318874,679.305161357845,1684.90538855398,-2386.39350370812,-3223.44806367739,777.061172076017,-3839.93959596312,2148.32902233255,-2048.01413240956,824.436268961978,800.222003861454,773.947909482991,487.937607491098,-9970.18392413159,3857.79117901904,-3582.84716083637,1240.27528845782,-151.122630353559,6173.07357643113,-2470.53198193961,742.422446781683,271.734030830671,-1147.54446334224,-1496.60171288863,786.672715477795,1540.99874853515,-25377.5779849404,479.155470936693,-263.2357731216,299.793630804834,3565.91003213481,633.336823454092,779.387609400747,-1090.0258782267,793.228810350097,438.819036277499,141.388999664998,615.441449549771,1133.19876548487,-1290.76357988554,-852.279890281053,-1761.66770918985,-660.578231613688,-1375.54494657141,1433.5827241761,995.604145880373,3352.47202748998,2522.68723032148,7213.52975827175,-1062.56406231662,1689.45737971102,-1237.95473704656,-3179.33205613915,2642.19982572324,210.448766816394,-2916.94077941458,906.57122726193,2904.23481659494,-335.703416508363,-5244.40860936612,-683.452549987947,798.163138322175,-1618.89760708266,-2111.2714489966,2057.22008766005,1048.96173819402,-4563.72479237653,-1181.06545325548,37204.2342082946,5500.34864746344,4536.08774738133,122.142132226834,1691.93011539821,-5576.36773223407,3394.46770808875,3552.40565045277,-13632.4547579879,147.04141564817,1336.47256476747,-199.632593623497
"31",-88400.2095480372,-1176.29159575011,45254.8494205575,-153.128375844587,-621.686063645394,-816.659188315952,-9909.6701995355,16098.360973859,3044.42445748523,954.883745562787,-296.058471621007,-440.573842518848,-403.605293905631,877.623151301178,1307.94633198272,-1733.41937870422,683.409484478573,-852.319851607745,-676.956911747346,793.662438933543,41560.1023686799,531.206499451775,1162.29212647998,-812.367322482637,-2593.87471409689,1014.6170898342,-3625.36212153099,-19.4911444762128,-3138.59943522618,302.968195791611,1114.09128935997,228.750471226295,1144.95755748926,-9980.45744087665,3870.3450955234,-2495.17157845119,1012.71749314695,64.1677163112955,5857.03421032503,-2022.18153164854,1405.38352396806,309.932192564281,-1482.85524240905,-1503.51737559178,793.752237458069,936.124500107929,-27415.6590945266,334.508353921208,-721.124523501421,97.1115694944234,2357.39873218082,203.476107495967,1160.60506479897,1350.04162682471,923.233239379298,989.771430081421,271.129891495108,2507.7866257663,1023.91615240777,-1440.5220663639,-476.957433867921,-795.433515949445,-891.005300404232,-1551.74543369722,765.538081375788,1574.08684773272,2743.68224328869,3361.04582072466,5989.29347227602,-933.549174845765,970.210043850243,-158.000854388223,-2879.67904450385,4025.7927889925,789.599179018702,-3316.77803215748,1482.85558645861,3045.46098711775,-432.612750412323,-2315.3753379534,-131.523266649318,-1776.27717759688,-1947.38324881543,-2624.12550362406,1859.16956581231,781.563161664859,-5053.99035168514,-1241.66557291319,38163.8953765945,5472.30379540997,3931.48404152582,146.199851564989,1810.84372457484,-6132.36466038452,3682.76684213812,4207.78020214794,-11925.5377427824,-11.4763785015859,1631.0974837103,972.264107576139
"32",-91369.8408665131,-3609.34725417095,45749.0466595385,38.0619776038459,-1171.17642892945,-1551.17787853805,-10493.2226220259,15098.3183914721,3171.8026024029,915.629140033046,-658.372593254811,-169.363987924625,-117.767446167091,1078.85598980788,4476.61976115751,-2198.05015805676,677.229907250023,-1172.49041101451,-756.171410866859,359.604518771216,39446.3626971515,916.05143382352,1337.06848835852,-442.268243126299,-1729.89679749331,865.21044532779,-3056.5436668703,3702.22336865705,-2078.39686429788,178.956833663107,989.784487672962,27.170323622093,-753.905015891878,-9981.99573782043,4085.36732538011,-1729.5427425097,1263.88138334761,387.657361653213,5841.36502633601,-2364.25139620058,1708.64946238347,310.25937491024,-1523.68083963156,-1503.00201268359,1351.96353914612,1606.6324809393,-29260.8169146314,399.736885525728,837.627468228515,-28.2362331676535,3129.79482755205,1024.50592269786,1273.0227843528,1123.64257313651,727.735503503006,639.877039601523,552.43483731041,1202.37517841854,521.209599506178,-939.961154661804,642.861426040801,-2366.77277571259,-700.763737194549,-1379.53345813987,1775.61705415102,1506.52930274125,3447.77897126919,2640.44565232372,7533.88544868654,-540.470709214713,2552.16773857516,121.021820406954,-3434.29568391579,3254.81408703548,671.211121704053,-3349.73831067438,1084.41375801078,2092.92054306957,-430.753935100972,-4045.212924533,-475.461366384322,1458.8921558017,-88.2485918068526,-3274.01171506418,1827.84028578134,962.442080031368,-5088.9354227389,-1191.58936188973,38846.2325576296,5714.82486383979,4871.54574090285,540.000954947197,2433.62545102735,-6200.73872573824,3539.45046244116,3143.98398314098,-12278.1384821144,78.6428021756866,1930.66434145519,-884.49744706254
"33",-94049.2597843827,-483.671405692494,47520.6773643762,-121.403357086399,-444.398210171533,-1466.1905123248,-10633.8828362219,15016.8815947594,3133.28007490417,76.4888941377871,-75.733800828355,-729.002646964774,-393.861117540913,549.970487689588,1524.40257687439,-1754.71928276969,1260.84000387473,-502.272934700655,-596.120601606476,543.388065019853,42007.7255174887,994.03837462455,1473.37836097651,-2288.28506905241,-3468.13912269034,907.217355420753,-3221.92455406144,1129.54462451204,-2046.18445918863,623.264777840317,968.744633677494,533.455758563232,2579.39335023733,-9940.55901299076,3974.24790899855,-2776.33106653153,1312.27437993625,-52.3847014120194,5916.2463980134,-1821.69415015475,344.19072077987,-160.55806780811,-3140.51882829789,-1809.55408554309,1364.49592872123,1123.40515112988,-28101.2391629136,802.738246631673,-227.635580020559,547.759108055998,2504.03363611031,785.214843522702,804.525951816016,2415.05147554573,968.775113838376,1116.08227551705,242.003775165462,2434.80920829104,573.07442036689,-1711.40477138055,-2058.58160924753,-36.0361535018903,-357.169201804754,-1056.0548693002,1012.45405161107,1339.22762410054,3247.51985633796,3071.33143938789,6241.09046970664,-1158.01079738492,2238.54284327148,-554.755898860479,-2604.25932847673,4440.57955216158,904.479618458313,-3349.77113424266,1359.85440207056,3853.30572485852,-538.048195931712,-3370.26680030251,-578.167619704879,-1110.11352118694,-833.452776061154,-3802.04383007868,2651.58116453614,827.050571643479,-4632.56761048036,-1155.37544115285,39411.612444687,5011.32676177031,4977.70587511223,319.6490909283,2187.31901079701,-6398.41426629881,3316.01435678556,3408.78661832366,-10989.8012747237,527.321851961091,1485.53586588635,-576.351244061715
"34",-97529.227169451,-2301.12854804796,48573.0209980602,-260.578005183155,-1086.25516236282,-3144.21443447961,-10951.0701351825,15858.515732352,2834.54531241574,845.86478327239,-397.768437036377,-616.735798277365,-647.356052352593,527.706860103976,4329.07509609139,-2699.17878241927,698.099773550646,-827.995087921399,-741.169348140501,1001.9561173381,42258.6205713131,674.748095101478,1156.04356394772,2477.19924524954,-3029.80159250135,1011.32969754745,-3179.02812678919,-275.611434549969,-2269.37617038738,644.536312923164,1125.60393493998,221.851662804294,1352.13867078896,-10573.3029735087,3787.68054009068,-1710.192650844,1939.8211226795,-18.8766085465777,5892.03049620858,-1703.42559390502,1236.97266244592,-503.052105212927,-1759.94836498695,-1742.17109210524,1628.98895146735,1248.69967722738,-30714.3510614137,870.652399410643,-304.127384742847,819.029662556531,3723.58698103486,802.149976694856,771.863233314032,-81.1361321001668,551.239239235717,852.854154512852,772.614100212811,2109.66301749728,679.796627121495,-2037.93396814751,-1981.3761569951,369.218913943153,-843.394364669503,-814.342232170835,2340.2261967933,1250.73023812798,2850.48002061948,2703.9346309164,6400.1396276852,-670.957291858556,2333.01748696973,1109.87517540525,-3101.52478196235,3754.13293190544,862.710125737942,-3834.20987312314,898.371793328974,3544.37713531645,91.5531084332717,-6482.51697286065,-577.594578739091,965.774385619585,-1841.26409775864,-3295.06648433648,1692.08716005914,1587.34799899345,-4960.60452977597,-1141.49856831845,40361.0891560699,5501.15601016314,4841.78562001467,87.7977676858214,2303.62713212343,-4983.23984254506,3235.85196395654,3444.3413205344,-13735.4977956347,-77.8284791454845,1305.71121832786,-141.298861758213
"35",-100647.437502392,-1228.9791675197,49525.5698635721,-143.483552600974,-660.168083340836,-3543.55673611376,-11034.242086629,15677.3398801288,3029.80991201386,608.793855278077,-343.765858572051,-499.748494230079,-220.55397249414,285.773175219144,1593.58546218113,-2170.4835072214,652.342961380417,-239.105926285217,-393.726650457985,1062.24134398678,43551.1900945784,875.96313296887,963.814956065445,338.5289965362,-2624.80295839838,688.073812050749,-3760.85777731269,752.994235568744,-2245.65644521223,551.29811325127,1180.56847091502,689.039639300045,1816.75611151889,-10431.6751275833,4031.56265285718,-1793.80862848324,831.786917578989,284.180365652738,5959.95555137673,-1873.42012001247,519.162340257794,-1378.46321907936,-2118.74733173591,-2049.12058084703,1329.11007415744,1354.73020429057,-32197.5654467246,469.580494439597,-1946.77644216823,255.76430657818,3188.49825677956,978.373461340242,1254.43623889046,1457.57570996335,959.327791006654,1378.39501044893,384.353555477121,2035.56798987582,644.122158648115,-1018.46417907116,-3024.90555468133,-1136.1543161851,-583.722596619724,-1540.88445247993,3398.36859646515,746.513910802275,3113.55107150902,3405.20233726219,6911.34970095948,-555.468440486166,1799.50652550478,311.037953245968,-3040.09598293775,3046.30672111463,746.399830267868,-2458.01147682049,1462.73972540092,4032.65615833613,101.332660935256,-5387.11685617491,-448.266178527375,832.147151536697,-481.176653716479,-2914.02068266646,2182.63601990913,1410.75659068231,-5284.97910379626,-1550.79554789111,41350.2018602571,5415.88714085404,5315.69273340615,334.491679379257,1633.70138771939,-6494.23236588082,3431.68196608035,4168.65951510579,-10110.7919115757,685.934623931041,1051.14123674082,101.668747718301
"36",-103565.572362482,-426.277640140121,50882.1376624241,-150.197678576785,-1206.78302765455,-2137.78454697085,-11331.9453628562,14625.9093703708,2888.68080762734,183.049109500044,-440.637402888662,-637.210878513714,-199.544073387244,879.351616330164,2649.49458740995,-2411.02976752486,345.347639708025,-809.313155554411,-483.868463569566,425.602899518094,43379.3255343586,808.911947105172,1642.97274796684,-1060.11623690608,-3086.98664083529,679.941607823668,-3177.10092569321,2698.97756829179,-3118.48715181066,327.282476168649,947.930566190708,37.4519189398195,1066.96668060905,-10696.6793948239,3766.17281427999,-1762.20197530067,1305.78182361017,719.248921704335,5767.43996034781,-1746.37593583561,1100.87276674293,-1071.72552832255,-899.212842523121,-2363.10497928203,1156.16338728551,1009.80858996149,-29401.5137578632,323.117863638736,-182.219188212733,947.229417782818,2335.96401802546,324.071476129176,1036.4147969191,256.889882814435,761.507000863792,1228.671923026,435.250005694591,923.027989385005,1149.44814562979,-1571.67753760325,-606.425643439418,109.099600572428,-677.666864138792,-1533.05419490217,1057.89175722578,803.769237966717,2604.85708186032,3258.98079970228,7162.47454799056,-803.717975700394,2537.22102132052,-123.588699679964,-3199.76714569063,3627.84621652426,478.085963279248,-2846.85672171308,1501.31076864064,1995.29042057064,-261.885229586473,-3211.18093938587,-289.150930904929,663.424336657118,361.759411260628,-5578.71898559808,794.869219968009,1361.50505093118,-5120.35986153612,-921.611780535308,41630.3758273296,5350.78000017336,4353.58636233752,195.521390979507,2488.42512891167,-4605.12167434369,3977.71007397683,3684.37809907933,-11735.2843974949,191.210905628102,1403.35151485921,-48.01042654282
